============================================================================================
ANSOFT CORPORATION                                                                  10/18/18
Circuit4                                                                            17:49:45

--------------------------------------------------------------------------------------------
           F [GHz]               dB(S11)                dB(S21)
 0.162000000000000    -0.000000087505407   -120.766924670824520
 0.163000000000000    -0.000000087513555   -120.605429377039630
 0.164000000000000    -0.000000087521759   -120.444907777294550
 0.165000000000000    -0.000000087530019   -120.285347945995620
 0.166000000000000    -0.000000087538332   -120.126738173696670
 0.167000000000000    -0.000000087546702   -119.969066961905910
 0.168000000000000    -0.000000087555127   -119.812323018048100
 0.169000000000000    -0.000000087563608   -119.656495250575990
 0.170000000000000    -0.000000087572144   -119.501572764225950
 0.171000000000000    -0.000000087580737   -119.347544855413080
 0.172000000000000    -0.000000087589384   -119.194401007760020
 0.173000000000000    -0.000000087598087   -119.042130887755930
 0.174000000000000    -0.000000087606848   -118.890724340540090
 0.175000000000000    -0.000000087615665   -118.740171385806700
 0.176000000000000    -0.000000087624540   -118.590462213826130
 0.177000000000000    -0.000000087633467   -118.441587181578870
 0.178000000000000    -0.000000087642458   -118.293536808998600
 0.179000000000000    -0.000000087651500   -118.146301775320200
 0.180000000000000    -0.000000087660604   -117.999872915529790
 0.181000000000000    -0.000000087669764   -117.854241216912830
 0.182000000000000    -0.000000087678978   -117.709397815697530
 0.183000000000000    -0.000000087688255   -117.565333993790090
 0.184000000000000    -0.000000087697587   -117.422041175599020
 0.185000000000000    -0.000000087706977   -117.279510924945340
 0.186000000000000    -0.000000087716425   -117.137734942056260
 0.187000000000000    -0.000000087725935   -116.996705060639340
 0.188000000000000    -0.000000087735501   -116.856413245034730
 0.189000000000000    -0.000000087745127   -116.716851587442890
 0.190000000000000    -0.000000087754811   -116.578012305225500
 0.191000000000000    -0.000000087764556   -116.439887738277280
 0.192000000000000    -0.000000087774359   -116.302470346466210
 0.193000000000000    -0.000000087784223   -116.165752707140530
 0.194000000000000    -0.000000087794147   -116.029727512699940
 0.195000000000000    -0.000000087804129   -115.894387568229330
 0.196000000000000    -0.000000087814175   -115.759725789193070
 0.197000000000000    -0.000000087824277   -115.625735199187740
 0.198000000000000    -0.000000087834442   -115.492408927752180
 0.199000000000000    -0.000000087844669   -115.359740208232210
 0.200000000000000    -0.000000087854956   -115.227722375699260
 0.201000000000000    -0.000000087865307   -115.096348864920690
 0.202000000000000    -0.000000087875720   -114.965613208380520
 0.203000000000000    -0.000000087886192   -114.835509034349120
 0.204000000000000    -0.000000087896727   -114.706030065000160
 0.205000000000000    -0.000000087907324   -114.577170114573760
 0.206000000000000    -0.000000087917985   -114.448923087584260
 0.207000000000000    -0.000000087928709   -114.321282977071360
 0.208000000000000    -0.000000087939498   -114.194243862893470
 0.209000000000000    -0.000000087950347   -114.067799910061950
 0.210000000000000    -0.000000087961260   -113.941945367115070
 0.211000000000000    -0.000000087972239   -113.816674564530660
 0.212000000000000    -0.000000087983282   -113.691981913176320
 0.213000000000000    -0.000000087994390   -113.567861902795880
 0.214000000000000    -0.000000088005563   -113.444309100531650
 0.215000000000000    -0.000000088016802   -113.321318149480730
 0.216000000000000    -0.000000088028104   -113.198883767285200
