============================================================================================
ANSOFT CORPORATION                                                                  10/18/18
Circuit5                                                                            17:33:31

--------------------------------------------------------------------------------------------
           F [GHz]               dB(S11)                dB(S21)
 0.185000000000000    -0.000995796367476    -36.412424739255393
 0.186000000000000    -0.001006070503343    -36.367686352192642
 0.187000000000000    -0.001016389958226    -36.323209909623188
 0.188000000000000    -0.001026754579820    -36.278992727619965
 0.189000000000000    -0.001037164215255    -36.235032164851098
 0.190000000000000    -0.001047618711115    -36.191325621680242
 0.191000000000000    -0.001058117913425    -36.147870539290636
 0.192000000000000    -0.001068661667666    -36.104664398831751
 0.193000000000000    -0.001079249818779    -36.061704720588551
 0.194000000000000    -0.001089882211159    -36.018989063171809
 0.195000000000000    -0.001100558688667    -35.976515022729451
 0.196000000000000    -0.001111279094642    -35.934280232178033
 0.197000000000000    -0.001122043271876    -35.892282360453727
 0.198000000000000    -0.001132851062653    -35.850519111782475
 0.199000000000000    -0.001143702308729    -35.808988224968068
 0.200000000000000    -0.001154596851343    -35.767687472698718
 0.201000000000000    -0.001165534531222    -35.726614660870261
 0.202000000000000    -0.001176515188590    -35.685767627926722
 0.203000000000000    -0.001187538663155    -35.645144244216723
 0.204000000000000    -0.001198604794130    -35.604742411366011
 0.205000000000000    -0.001209713420232    -35.564560061665190
 0.206000000000000    -0.001220864379676    -35.524595157472312
 0.207000000000000    -0.001232057510196    -35.484845690630131
 0.208000000000000    -0.001243292649039    -35.445309681897108
 0.209000000000000    -0.001254569632965    -35.405985180392328
 0.210000000000000    -0.001265888298260    -35.366870263053535
 0.211000000000000    -0.001277248480731    -35.327963034108073
 0.212000000000000    -0.001288650015723    -35.289261624556374
 0.213000000000000    -0.001300092738106    -35.250764191667429
 0.214000000000000    -0.001311576482290    -35.212468918486330
 0.215000000000000    -0.001323101082235    -35.174374013353138
 0.216000000000000    -0.001334666371429    -35.136477709432945
 0.217000000000000    -0.001346272182927    -35.098778264256723
 0.218000000000000    -0.001357918349323    -35.061273959272967
 0.219000000000000    -0.001369604702780    -35.023963099409258
 0.220000000000000    -0.001381331075012    -34.986844012644049
 0.221000000000000    -0.001393097297308    -34.949915049588192
 0.222000000000000    -0.001404903200516    -34.913174583075630
 0.223000000000000    -0.001416748615064    -34.876621007763710
 0.224000000000000    -0.001428633370956    -34.840252739742049
 0.225000000000000    -0.001440557297772    -34.804068216150327
 0.226000000000000    -0.001452520224684    -34.768065894804515
 0.227000000000000    -0.001464521980448    -34.732244253831311
 0.228000000000000    -0.001476562393419    -34.696601791310734
 0.229000000000000    -0.001488641291543    -34.661137024926312
 0.230000000000000    -0.001500758502364    -34.625848491623181
 0.231000000000000    -0.001512913853039    -34.590734747273331
 0.232000000000000    -0.001525107170330    -34.555794366348330
 0.233000000000000    -0.001537338280611    -34.521025941598815
 0.234000000000000    -0.001549607009878    -34.486428083741160
 0.235000000000000    -0.001561913183745    -34.451999421150553
 0.236000000000000    -0.001574256627444    -34.417738599560721
 0.237000000000000    -0.001586637165852    -34.383644281770017
 0.238000000000000    -0.001599054623462    -34.349715147353692
 0.239000000000000    -0.001611508824416    -34.315949892382072
 0.240000000000000    -0.001623999592492    -34.282347229144818
 0.241000000000000    -0.001636526751115    -34.248905885880781
 0.242000000000000    -0.001649090123354    -34.215624606513522
 0.243000000000000    -0.001661689531943    -34.182502150392196
 0.244000000000000    -0.001674324799260    -34.149537292037955
 0.245000000000000    -0.001686995747355    -34.116728820895233
 0.246000000000000    -0.001699702197936    -34.084075541088431
 0.247000000000000    -0.001712443972383    -34.051576271183258
 0.248000000000000    -0.001725220891754    -34.019229843953092
 0.249000000000000    -0.001738032776775    -33.987035106149904
 0.250000000000000    -0.001750879447862    -33.954990918279918
 0.251000000000000    -0.001763760725115    -33.923096154383622
 0.252000000000000    -0.001776676428319    -33.891349701820175
 0.253000000000000    -0.001789626376958    -33.859750461056166
 0.254000000000000    -0.001802610390211    -33.828297345458438
 0.255000000000000    -0.001815628286963    -33.796989281091093
 0.256000000000000    -0.001828679885800    -33.765825206516361
 0.257000000000000    -0.001841765005019    -33.734804072599367
 0.258000000000000    -0.001854883462635    -33.703924842316859
 0.259000000000000    -0.001868035076373    -33.673186490569336
 0.260000000000000    -0.001881219663689    -33.642588003997098
 0.261000000000000    -0.001894437041764    -33.612128380799611
 0.262000000000000    -0.001907687027504    -33.581806630558425
 0.263000000000000    -0.001920969437556    -33.551621774063527
 0.264000000000000    -0.001934284088292    -33.521572843142813
 0.265000000000000    -0.001947630795846    -33.491658880494917
 0.266000000000000    -0.001961009376086    -33.461878939525192
 0.267000000000000    -0.001974419644634    -33.432232084184754
 0.268000000000000    -0.001987861416864    -33.402717388812412
 0.269000000000000    -0.002001334507909    -33.373333937979794
 0.270000000000000    -0.002014838732671    -33.344080826339074
 0.271000000000000    -0.002028373905814    -33.314957158473746
 0.272000000000000    -0.002041939841774    -33.285962048751990
 0.273000000000000    -0.002055536354753    -33.257094621182837
 0.274000000000000    -0.002069163258752    -33.228354009274845
 0.275000000000000    -0.002082820367532    -33.199739355897428
 0.276000000000000    -0.002096507494660    -33.171249813144826
 0.277000000000000    -0.002110224453485    -33.142884542202225
 0.278000000000000    -0.002123971057145    -33.114642713214558
 0.279000000000000    -0.002137747118592    -33.086523505157594
 0.280000000000000    -0.002151552450570    -33.058526105711287
 0.281000000000000    -0.002165386865636    -33.030649711135418
 0.282000000000000    -0.002179250176153    -33.002893526147425
 0.283000000000000    -0.002193142194304    -32.975256763802498
 0.284000000000000    -0.002207062732089    -32.947738645375566
 0.285000000000000    -0.002221011601331    -32.920338400245598
 0.286000000000000    -0.002234988613681    -32.893055265781861
 0.287000000000000    -0.002248993580622    -32.865888487232041
 0.288000000000000    -0.002263026313471    -32.838837317612452
 0.289000000000000    -0.002277086623383    -32.811901017600128
 0.290000000000000    -0.002291174321359    -32.785078855426718
 0.291000000000000    -0.002305289218249    -32.758370106774301
 0.292000000000000    -0.002319431124748    -32.731774054672833
 0.293000000000000    -0.002333599851411    -32.705289989399603
 0.294000000000000    -0.002347795208651    -32.678917208380042
 0.295000000000000    -0.002362017006745    -32.652655016090662
 0.296000000000000    -0.002376265055837    -32.626502723963242
 0.297000000000000    -0.002390539165937    -32.600459650290780
 0.298000000000000    -0.002404839146939    -32.574525120135192
 0.299000000000000    -0.002419164808609    -32.548698465236242
 0.300000000000000    -0.002433515960603    -32.522979023922240
 0.301000000000000    -0.002447892412455    -32.497366141022120
 0.302000000000000    -0.002462293973599    -32.471859167779009
 0.303000000000000    -0.002476720453353    -32.446457461765235
 0.304000000000000    -0.002491171660949    -32.421160386798618
 0.305000000000000    -0.002505647405505    -32.395967312860428
 0.306000000000000    -0.002520147496056    -32.370877616014297
 0.307000000000000    -0.002534671741545    -32.345890678326782
 0.308000000000000    -0.002549219950832    -32.321005887789070
 0.309000000000000    -0.002563791932687    -32.296222638239918
 0.310000000000000    -0.002578387495813    -32.271540329289991
 0.311000000000000    -0.002593006448831    -32.246958366247227
 0.312000000000000    -0.002607648600299    -32.222476160043620
 0.313000000000000    -0.002622313758697    -32.198093127162906
 0.314000000000000    -0.002637001732458    -32.173808689569697
 0.315000000000000    -0.002651712329948    -32.149622274639519
 0.316000000000000    -0.002666445359479    -32.125533315090038
 0.317000000000000    -0.002681200629311    -32.101541248913442
 0.318000000000000    -0.002695977947662    -32.077645519309762
 0.319000000000000    -0.002710777122702    -32.053845574621292
 0.320000000000000    -0.002725597962563    -32.030140868268106
 0.321000000000000    -0.002740440275342    -32.006530858684499
 0.322000000000000    -0.002755303869112    -31.983015009256441
 0.323000000000000    -0.002770188551901    -31.959592788259940
 0.324000000000000    -0.002785094131731    -31.936263668800503
 0.325000000000000    -0.002800020416592    -31.913027128753477
 0.326000000000000    -0.002814967214461    -31.889882650705182
 0.327000000000000    -0.002829934333302    -31.866829721895023
 0.328000000000000    -0.002844921581075    -31.843867834158726
 0.329000000000000    -0.002859928765731    -31.820996483871934
 0.330000000000000    -0.002874955695218    -31.798215171895144
 0.331000000000000    -0.002890002177485    -31.775523403519220
 0.332000000000000    -0.002905068020492    -31.752920688411752
 0.333000000000000    -0.002920153032209    -31.730406540564339
 0.334000000000000    -0.002935257020614    -31.707980478240525
 0.335000000000000    -0.002950379793708    -31.685642023924618
 0.336000000000000    -0.002965521159509    -31.663390704271166
 0.337000000000000    -0.002980680926064    -31.641226050055344
 0.338000000000000    -0.002995858901440    -31.619147596123895
 0.339000000000000    -0.003011054893745    -31.597154881346913
 0.340000000000000    -0.003026268711122    -31.575247448570316
 0.341000000000000    -0.003041500161745    -31.553424844569033
 0.342000000000000    -0.003056749053839    -31.531686620000780
 0.343000000000000    -0.003072015195672    -31.510032329360644
 0.344000000000000    -0.003087298395563    -31.488461530936291
 0.345000000000000    -0.003102598461885    -31.466973786763738
 0.346000000000000    -0.003117915203070    -31.445568662583884
 0.347000000000000    -0.003133248427606    -31.424245727799605
 0.348000000000000    -0.003148597944053    -31.403004555433430
 0.349000000000000    -0.003163963561031    -31.381844722086022
 0.350000000000000    -0.003179345087237    -31.360765807894921
 0.351000000000000    -0.003194742331439    -31.339767396494203
 0.352000000000000    -0.003210155102493    -31.318849074974487
 0.353000000000000    -0.003225583209323    -31.298010433843686
 0.354000000000000    -0.003241026460954    -31.277251066988136
 0.355000000000000    -0.003256484666491    -31.256570571634395
 0.356000000000000    -0.003271957635133    -31.235968548311611
 0.357000000000000    -0.003287445176176    -31.215444600814280
 0.358000000000000    -0.003302947099016    -31.194998336165618
 0.359000000000000    -0.003318463213156    -31.174629364581421
 0.360000000000000    -0.003333993328197    -31.154337299434516
 0.361000000000000    -0.003349537253859    -31.134121757219528
 0.362000000000000    -0.003365094799974    -31.113982357518275
 0.363000000000000    -0.003380665776484    -31.093918722965633
 0.364000000000000    -0.003396249993460    -31.073930479215775
 0.365000000000000    -0.003411847261092    -31.054017254908988
 0.366000000000000    -0.003427457389699    -31.034178681638895
 0.367000000000000    -0.003443080189730    -31.014414393920070
 0.368000000000000    -0.003458715471771    -30.994724029156252
 0.369000000000000    -0.003474363046540    -30.975107227608738
 0.370000000000000    -0.003490022724896    -30.955563632365575
 0.371000000000000    -0.003505694317851    -30.936092889310718
 0.372000000000000    -0.003521377636554    -30.916694647094001
 0.373000000000000    -0.003537072492307    -30.897368557101235
 0.374000000000000    -0.003552778696572    -30.878114273424920
 0.375000000000000    -0.003568496060960    -30.858931452835172
 0.376000000000000    -0.003584224397245    -30.839819754751140
 0.377000000000000    -0.003599963517365    -30.820778841212789
 0.378000000000000    -0.003615713233434    -30.801808376853057
 0.379000000000000    -0.003631473357718    -30.782908028870295
 0.380000000000000    -0.003647243702677    -30.764077467001261
 0.381000000000000    -0.003663024080927    -30.745316363494258
 0.382000000000000    -0.003678814305283    -30.726624393082744
 0.383000000000000    -0.003694614188728    -30.708001232959340
 0.384000000000000    -0.003710423544437    -30.689446562749954
 0.385000000000000    -0.003726242185782    -30.670960064488561
 0.386000000000000    -0.003742069926313    -30.652541422592016
 0.387000000000000    -0.003757906579787    -30.634190323835394
 0.388000000000000    -0.003773751960154    -30.615906457327487
 0.389000000000000    -0.003789605881570    -30.597689514486852
 0.390000000000000    -0.003805468158389    -30.579539189017844
 0.391000000000000    -0.003821338605186    -30.561455176887261
 0.392000000000000    -0.003837217036731    -30.543437176301101
 0.393000000000000    -0.003853103268019    -30.525484887681724
 0.394000000000000    -0.003868997114262    -30.507598013645165
 0.395000000000000    -0.003884898390884    -30.489776258978925
 0.396000000000000    -0.003900806913544    -30.472019330619911
 0.397000000000000    -0.003916722498121    -30.454326937632619
 0.398000000000000    -0.003932644960719    -30.436698791187808
 0.399000000000000    -0.003948574117682    -30.419134604541142
 0.400000000000000    -0.003964509785583    -30.401634093012351
 0.401000000000000    -0.003980451781240    -30.384196973964535
 0.402000000000000    -0.003996399921709    -30.366822966783733
 0.403000000000000    -0.004012354024286    -30.349511792858756
 0.404000000000000    -0.004028313906519    -30.332263175561305
 0.405000000000000    -0.004044279386204    -30.315076840226311
 0.406000000000000    -0.004060250281390    -30.297952514132437
 0.407000000000000    -0.004076226410382    -30.280889926483006
 0.408000000000000    -0.004092207591740    -30.263888808386991
 0.409000000000000    -0.004108193644292    -30.246948892840301
 0.410000000000000    -0.004124184387123    -30.230069914707325
 0.411000000000000    -0.004140179639593    -30.213251610702645
 0.412000000000000    -0.004156179221322    -30.196493719373066
 0.413000000000000    -0.004172182952208    -30.179795981079696
 0.414000000000000    -0.004188190652424    -30.163158137980400
 0.415000000000000    -0.004204202142426    -30.146579934012479
 0.416000000000000    -0.004220217242938    -30.130061114875339
 0.417000000000000    -0.004236235774976    -30.113601428013695
 0.418000000000000    -0.004252257559845    -30.097200622600703
 0.419000000000000    -0.004268282419132    -30.080858449521397
 0.420000000000000    -0.004284310174720    -30.064574661356328
 0.421000000000000    -0.004300340648782    -30.048349012365456
 0.422000000000000    -0.004316373663792    -30.032181258472104
 0.423000000000000    -0.004332409042525    -30.016071157247143
 0.424000000000000    -0.004348446608053    -30.000018467893497
 0.425000000000000    -0.004364486183753    -29.984022951230635
 0.426000000000000    -0.004380527593314    -29.968084369679392
 0.427000000000000    -0.004396570660732    -29.952202487246829
 0.428000000000000    -0.004412615210317    -29.936377069511469
 0.429000000000000    -0.004428661066690    -29.920607883608472
 0.430000000000000    -0.004444708054794    -29.904894698215230
 0.431000000000000    -0.004460755999893    -29.889237283536929
 0.432000000000000    -0.004476804727569    -29.873635411292284
 0.433000000000000    -0.004492854063730    -29.858088854699652
 0.434000000000000    -0.004508903834614    -29.842597388463123
 0.435000000000000    -0.004524953866793    -29.827160788758704
 0.436000000000000    -0.004541003987160    -29.811778833220888
 0.437000000000000    -0.004557054022951    -29.796451300929196
 0.438000000000000    -0.004573103801741    -29.781177972395014
 0.439000000000000    -0.004589153151440    -29.765958629548368
 0.440000000000000    -0.004605201900300    -29.750793055725111
 0.441000000000000    -0.004621249876922    -29.735681035654071
 0.442000000000000    -0.004637296910249    -29.720622355444416
 0.443000000000000    -0.004653342829576    -29.705616802573129
 0.444000000000000    -0.004669387464551    -29.690664165872722
 0.445000000000000    -0.004685430645174    -29.675764235518880
 0.446000000000000    -0.004701472201800    -29.660916803018505
 0.447000000000000    -0.004717511965143    -29.646121661197689
 0.448000000000000    -0.004733549766279    -29.631378604189951
 0.449000000000000    -0.004749585436645    -29.616687427424516
 0.450000000000000    -0.004765618808047    -29.602047927614770
 0.451000000000000    -0.004781649712654    -29.587459902746854
 0.452000000000000    -0.004797677983011    -29.572923152068391
 0.453000000000000    -0.004813703452023    -29.558437476077206
 0.454000000000000    -0.004829725952983    -29.544002676510427
 0.455000000000000    -0.004845745319549    -29.529618556333407
 0.456000000000000    -0.004861761385768    -29.515284919729133
 0.457000000000000    -0.004877773986057    -29.501001572087297
 0.458000000000000    -0.004893782955219    -29.486768319993860
 0.459000000000000    -0.004909788128446    -29.472584971220634
 0.460000000000000    -0.004925789341315    -29.458451334714830
 0.461000000000000    -0.004941786429786    -29.444367220588912
 0.462000000000000    -0.004957779230216    -29.430332440110501
 0.463000000000000    -0.004973767579354    -29.416346805692299
 0.464000000000000    -0.004989751314342    -29.402410130882210
 0.465000000000000    -0.005005730272722    -29.388522230353626
 0.466000000000000    -0.005021704292433    -29.374682919895637
 0.467000000000000    -0.005037673211812    -29.360892016403564
 0.468000000000000    -0.005053636869607    -29.347149337869354
 0.469000000000000    -0.005069595104961    -29.333454703372333
 0.470000000000000    -0.005085547757436    -29.319807933069857
 0.471000000000000    -0.005101494666985    -29.306208848188145
 0.472000000000000    -0.005117435673992    -29.292657271013251
 0.473000000000000    -0.005133370619236    -29.279153024882000
 0.474000000000000    -0.005149299343920    -29.265695934173177
 0.475000000000000    -0.005165221689664    -29.252285824298710
 0.476000000000000    -0.005181137498505    -29.238922521694956
 0.477000000000000    -0.005197046612891    -29.225605853814173
 0.478000000000000    -0.005212948875701    -29.212335649115818
 0.479000000000000    -0.005228844130242    -29.199111737058381
 0.480000000000000    -0.005244732220230    -29.185933948090820
 0.481000000000000    -0.005260612989824    -29.172802113644455
 0.482000000000000    -0.005276486283602    -29.159716066124716
 0.483000000000000    -0.005292351946580    -29.146675638903112
 0.484000000000000    -0.005308209824199    -29.133680666309253
 0.485000000000000    -0.005324059762338    -29.120730983622845
 0.486000000000000    -0.005339901607316    -29.107826427065977
 0.487000000000000    -0.005355735205873    -29.094966833795336
 0.488000000000000    -0.005371560405210    -29.082152041894417
 0.489000000000000    -0.005387377052951    -29.069381890366142
 0.490000000000000    -0.005403184997174    -29.056656219125191
 0.491000000000000    -0.005418984086391    -29.043974868990606
 0.492000000000000    -0.005434774169565    -29.031337681678497
 0.493000000000000    -0.005450555096113    -29.018744499794614
 0.494000000000000    -0.005466326715883    -29.006195166827293
 0.495000000000000    -0.005482088879190    -28.993689527140234
 0.496000000000000    -0.005497841436790    -28.981227425965471
 0.497000000000000    -0.005513584239898    -28.968808709396310
 0.498000000000000    -0.005529317140176    -28.956433224380504
 0.499000000000000    -0.005545039989760    -28.944100818713295
 0.500000000000000    -0.005560752641221    -28.931811341030834
 0.501000000000000    -0.005576454947606    -28.919564640803141
 0.502000000000000    -0.005592146762411    -28.907360568327757
 0.503000000000000    -0.005607827939603    -28.895198974722994
 0.504000000000000    -0.005623498333611    -28.883079711921496
 0.505000000000000    -0.005639157799323    -28.871002632663778
 0.506000000000000    -0.005654806192093    -28.858967590491776
 0.507000000000000    -0.005670443367755    -28.846974439742578
 0.508000000000000    -0.005686069182600    -28.835023035542214
