n z[nm] Potential[eV]
0.5642 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.819712e+00 1.804336e+00 1.839573e+00 1.896183e+00 2.042278e+00 2.056294e+00 2.314662e+00 2.414921e+00 2.485456e+00 2.744823e+00 2.756896e+00 2.799331e+00 2.896623e+00 3.009079e+00 3.116913e+00 3.207726e+00 
0.5673 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.820645e+00 1.804392e+00 1.839266e+00 1.896221e+00 2.042264e+00 2.056299e+00 2.315065e+00 2.418159e+00 2.484896e+00 2.749629e+00 2.757250e+00 2.799822e+00 2.896608e+00 3.009134e+00 3.117154e+00 3.206893e+00 
0.5704 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.821588e+00 1.804449e+00 1.838959e+00 1.896258e+00 2.042252e+00 2.056305e+00 2.315471e+00 2.421441e+00 2.484326e+00 2.754471e+00 2.757618e+00 2.800334e+00 2.896590e+00 3.009186e+00 3.117390e+00 3.206061e+00 
0.5735 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.822539e+00 1.804508e+00 1.838652e+00 1.896294e+00 2.042239e+00 2.056312e+00 2.315878e+00 2.424765e+00 2.483746e+00 2.759343e+00 2.758000e+00 2.800865e+00 2.896569e+00 3.009234e+00 3.117620e+00 3.205230e+00 
0.5766 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.823498e+00 1.804568e+00 1.838344e+00 1.896330e+00 2.042228e+00 2.056320e+00 2.316286e+00 2.428129e+00 2.483155e+00 2.764244e+00 2.758395e+00 2.801416e+00 2.896546e+00 3.009278e+00 3.117845e+00 3.204401e+00 
0.5797 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.824464e+00 1.804630e+00 1.838037e+00 1.896366e+00 2.042216e+00 2.056328e+00 2.316696e+00 2.431531e+00 2.482555e+00 2.769170e+00 2.758803e+00 2.801985e+00 2.896521e+00 3.009318e+00 3.118064e+00 3.203574e+00 
0.5828 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.825437e+00 1.804695e+00 1.837729e+00 1.896401e+00 2.042206e+00 2.056337e+00 2.317106e+00 2.434969e+00 2.481945e+00 2.774117e+00 2.759224e+00 2.802573e+00 2.896493e+00 3.009354e+00 3.118277e+00 3.202750e+00 
0.5859 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.826417e+00 1.804760e+00 1.837422e+00 1.896436e+00 2.042196e+00 2.056347e+00 2.317516e+00 2.438440e+00 2.481327e+00 2.779082e+00 2.759658e+00 2.803178e+00 2.896463e+00 3.009387e+00 3.118485e+00 3.201930e+00 
0.589 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.827403e+00 1.804828e+00 1.837115e+00 1.896471e+00 2.042186e+00 2.056358e+00 2.317927e+00 2.441944e+00 2.480699e+00 2.784062e+00 2.760104e+00 2.803801e+00 2.896431e+00 3.009415e+00 3.118686e+00 3.201115e+00 
0.5921 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.828395e+00 1.804897e+00 1.836809e+00 1.896505e+00 2.042177e+00 2.056370e+00 2.318338e+00 2.445476e+00 2.480064e+00 2.789053e+00 2.760561e+00 2.804442e+00 2.896396e+00 3.009440e+00 3.118881e+00 3.200305e+00 
0.5952 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.829392e+00 1.804968e+00 1.836503e+00 1.896538e+00 2.042169e+00 2.056382e+00 2.318749e+00 2.449036e+00 2.479421e+00 2.794052e+00 2.761031e+00 2.805099e+00 2.896359e+00 3.009460e+00 3.119070e+00 3.199500e+00 
0.5983 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.830394e+00 1.805040e+00 1.836199e+00 1.896571e+00 2.042161e+00 2.056395e+00 2.319159e+00 2.452622e+00 2.478771e+00 2.799055e+00 2.761511e+00 2.805772e+00 2.896320e+00 3.009476e+00 3.119252e+00 3.198703e+00 
0.6014 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.831400e+00 1.805114e+00 1.835895e+00 1.896603e+00 2.042154e+00 2.056409e+00 2.319569e+00 2.456230e+00 2.478114e+00 2.804059e+00 2.762003e+00 2.806460e+00 2.896279e+00 3.009489e+00 3.119427e+00 3.197912e+00 
0.6045 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.832410e+00 1.805189e+00 1.835592e+00 1.896635e+00 2.042147e+00 2.056424e+00 2.319977e+00 2.459858e+00 2.477450e+00 2.809060e+00 2.762505e+00 2.807164e+00 2.896235e+00 3.009497e+00 3.119596e+00 3.197129e+00 
0.6076 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.833423e+00 1.805266e+00 1.835291e+00 1.896666e+00 2.042141e+00 2.056440e+00 2.320385e+00 2.463505e+00 2.476781e+00 2.814056e+00 2.763017e+00 2.807882e+00 2.896189e+00 3.009501e+00 3.119757e+00 3.196355e+00 
0.6107 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217804e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.834439e+00 1.805344e+00 1.834991e+00 1.896696e+00 2.042136e+00 2.056456e+00 2.320791e+00 2.467169e+00 2.476106e+00 2.819042e+00 2.763539e+00 2.808615e+00 2.896141e+00 3.009502e+00 3.119911e+00 3.195590e+00 
0.6138 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.835458e+00 1.805423e+00 1.834693e+00 1.896726e+00 2.042131e+00 2.056473e+00 2.321195e+00 2.470846e+00 2.475425e+00 2.824015e+00 2.764070e+00 2.809361e+00 2.896091e+00 3.009498e+00 3.120058e+00 3.194835e+00 
0.6169 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.836478e+00 1.805504e+00 1.834397e+00 1.896756e+00 2.042127e+00 2.056491e+00 2.321597e+00 2.474535e+00 2.474740e+00 2.828973e+00 2.764611e+00 2.810120e+00 2.896039e+00 3.009490e+00 3.120197e+00 3.194091e+00 
0.62 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.837499e+00 1.805586e+00 1.834102e+00 1.896784e+00 2.042123e+00 2.056509e+00 2.321997e+00 2.478234e+00 2.474051e+00 2.833910e+00 2.765160e+00 2.810891e+00 2.895985e+00 3.009478e+00 3.120329e+00 3.193357e+00 
0.6231 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.838522e+00 1.805670e+00 1.833809e+00 1.896812e+00 2.042120e+00 2.056528e+00 2.322395e+00 2.481939e+00 2.473358e+00 2.838825e+00 2.765717e+00 2.811675e+00 2.895929e+00 3.009462e+00 3.120453e+00 3.192635e+00 
0.6262 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.839545e+00 1.805754e+00 1.833519e+00 1.896840e+00 2.042117e+00 2.056548e+00 2.322790e+00 2.485650e+00 2.472661e+00 2.843713e+00 2.766282e+00 2.812470e+00 2.895871e+00 3.009442e+00 3.120570e+00 3.191926e+00 
0.6293 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.840568e+00 1.805840e+00 1.833230e+00 1.896866e+00 2.042116e+00 2.056569e+00 2.323182e+00 2.489363e+00 2.471961e+00 2.848572e+00 2.766855e+00 2.813275e+00 2.895811e+00 3.009418e+00 3.120678e+00 3.191229e+00 
0.6324 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.841591e+00 1.805927e+00 1.832945e+00 1.896892e+00 2.042114e+00 2.056590e+00 2.323570e+00 2.493076e+00 2.471259e+00 2.853398e+00 2.767435e+00 2.814090e+00 2.895749e+00 3.009390e+00 3.120779e+00 3.190546e+00 
0.6355 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239417e+00 1.263457e+00 1.667357e+00 1.842612e+00 1.806016e+00 1.832661e+00 1.896917e+00 2.042114e+00 2.056612e+00 2.323956e+00 2.496788e+00 2.470555e+00 2.858187e+00 2.768021e+00 2.814915e+00 2.895685e+00 3.009358e+00 3.120872e+00 3.189877e+00 
0.6386 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.843632e+00 1.806105e+00 1.832381e+00 1.896942e+00 2.042113e+00 2.056634e+00 2.324338e+00 2.500495e+00 2.469849e+00 2.862937e+00 2.768614e+00 2.815749e+00 2.895620e+00 3.009322e+00 3.120957e+00 3.189222e+00 
0.6417 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.844650e+00 1.806195e+00 1.832103e+00 1.896966e+00 2.042114e+00 2.056658e+00 2.324716e+00 2.504196e+00 2.469142e+00 2.867644e+00 2.769212e+00 2.816592e+00 2.895553e+00 3.009283e+00 3.121033e+00 3.188583e+00 
0.6448 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.845666e+00 1.806286e+00 1.831828e+00 1.896989e+00 2.042115e+00 2.056682e+00 2.325090e+00 2.507888e+00 2.468434e+00 2.872305e+00 2.769815e+00 2.817442e+00 2.895484e+00 3.009239e+00 3.121102e+00 3.187959e+00 
0.6479 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.846678e+00 1.806378e+00 1.831557e+00 1.897011e+00 2.042117e+00 2.056706e+00 2.325459e+00 2.511569e+00 2.467726e+00 2.876917e+00 2.770424e+00 2.818299e+00 2.895414e+00 3.009192e+00 3.121162e+00 3.187351e+00 
0.651 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.847688e+00 1.806472e+00 1.831288e+00 1.897033e+00 2.042119e+00 2.056731e+00 2.325825e+00 2.515236e+00 2.467018e+00 2.881476e+00 2.771037e+00 2.819162e+00 2.895342e+00 3.009140e+00 3.121213e+00 3.186760e+00 
0.6541 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.848693e+00 1.806565e+00 1.831023e+00 1.897053e+00 2.042122e+00 2.056757e+00 2.326185e+00 2.518888e+00 2.466311e+00 2.885980e+00 2.771654e+00 2.820032e+00 2.895269e+00 3.009085e+00 3.121257e+00 3.186186e+00 
0.6572 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.849694e+00 1.806660e+00 1.830761e+00 1.897073e+00 2.042126e+00 2.056783e+00 2.326540e+00 2.522522e+00 2.465605e+00 2.890425e+00 2.772274e+00 2.820906e+00 2.895194e+00 3.009027e+00 3.121292e+00 3.185630e+00 
0.6603 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.850691e+00 1.806756e+00 1.830503e+00 1.897093e+00 2.042130e+00 2.056810e+00 2.326891e+00 2.526136e+00 2.464901e+00 2.894808e+00 2.772898e+00 2.821785e+00 2.895118e+00 3.008964e+00 3.121318e+00 3.185092e+00 
0.6634 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.851681e+00 1.806852e+00 1.830249e+00 1.897111e+00 2.042134e+00 2.056838e+00 2.327235e+00 2.529728e+00 2.464198e+00 2.899127e+00 2.773524e+00 2.822668e+00 2.895040e+00 3.008898e+00 3.121336e+00 3.184573e+00 
0.6665 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.852667e+00 1.806949e+00 1.829998e+00 1.897128e+00 2.042140e+00 2.056866e+00 2.327575e+00 2.533296e+00 2.463498e+00 2.903378e+00 2.774153e+00 2.823554e+00 2.894962e+00 3.008828e+00 3.121346e+00 3.184073e+00 
0.6696 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.853646e+00 1.807046e+00 1.829752e+00 1.897145e+00 2.042145e+00 2.056894e+00 2.327908e+00 2.536836e+00 2.462801e+00 2.907559e+00 2.774783e+00 2.824443e+00 2.894882e+00 3.008755e+00 3.121347e+00 3.183592e+00 
0.6727 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.854618e+00 1.807144e+00 1.829510e+00 1.897161e+00 2.042152e+00 2.056923e+00 2.328236e+00 2.540348e+00 2.462107e+00 2.911666e+00 2.775414e+00 2.825334e+00 2.894801e+00 3.008679e+00 3.121340e+00 3.183131e+00 
0.6758 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.855583e+00 1.807243e+00 1.829271e+00 1.897176e+00 2.042159e+00 2.056952e+00 2.328557e+00 2.543829e+00 2.461417e+00 2.915697e+00 2.776047e+00 2.826226e+00 2.894718e+00 3.008599e+00 3.121324e+00 3.182690e+00 
0.6789 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.856541e+00 1.807342e+00 1.829037e+00 1.897190e+00 2.042167e+00 2.056982e+00 2.328872e+00 2.547277e+00 2.460731e+00 2.919649e+00 2.776680e+00 2.827118e+00 2.894635e+00 3.008515e+00 3.121300e+00 3.182269e+00 
0.682 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.857491e+00 1.807442e+00 1.828808e+00 1.897204e+00 2.042175e+00 2.057013e+00 2.329180e+00 2.550689e+00 2.460050e+00 2.923519e+00 2.777312e+00 2.828011e+00 2.894551e+00 3.008429e+00 3.121267e+00 3.181870e+00 
0.6851 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.858432e+00 1.807542e+00 1.828583e+00 1.897216e+00 2.042184e+00 2.057044e+00 2.329481e+00 2.554064e+00 2.459374e+00 2.927305e+00 2.777945e+00 2.828903e+00 2.894466e+00 3.008339e+00 3.121226e+00 3.181492e+00 
0.6882 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.859364e+00 1.807642e+00 1.828363e+00 1.897228e+00 2.042193e+00 2.057075e+00 2.329776e+00 2.557400e+00 2.458704e+00 2.931004e+00 2.778576e+00 2.829794e+00 2.894380e+00 3.008246e+00 3.121177e+00 3.181135e+00 
0.6913 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.860287e+00 1.807743e+00 1.828147e+00 1.897238e+00 2.042203e+00 2.057107e+00 2.330063e+00 2.560694e+00 2.458040e+00 2.934614e+00 2.779206e+00 2.830682e+00 2.894294e+00 3.008150e+00 3.121119e+00 3.180801e+00 
0.6944 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.861200e+00 1.807844e+00 1.827937e+00 1.897248e+00 2.042213e+00 2.057139e+00 2.330343e+00 2.563945e+00 2.457381e+00 2.938132e+00 2.779833e+00 2.831568e+00 2.894206e+00 3.008051e+00 3.121053e+00 3.180488e+00 
0.6975 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.862103e+00 1.807945e+00 1.827731e+00 1.897257e+00 2.042224e+00 2.057171e+00 2.330616e+00 2.567150e+00 2.456730e+00 2.941555e+00 2.780459e+00 2.832451e+00 2.894118e+00 3.007949e+00 3.120979e+00 3.180198e+00 
0.7006 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.862995e+00 1.808046e+00 1.827530e+00 1.897265e+00 2.042236e+00 2.057204e+00 2.330881e+00 2.570308e+00 2.456086e+00 2.944882e+00 2.781082e+00 2.833330e+00 2.894030e+00 3.007844e+00 3.120897e+00 3.179931e+00 
0.7037 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.863876e+00 1.808147e+00 1.827335e+00 1.897272e+00 2.042248e+00 2.057237e+00 2.331138e+00 2.573416e+00 2.455450e+00 2.948109e+00 2.781701e+00 2.834204e+00 2.893941e+00 3.007737e+00 3.120806e+00 3.179686e+00 
0.7068 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.864745e+00 1.808249e+00 1.827144e+00 1.897279e+00 2.042260e+00 2.057271e+00 2.331387e+00 2.576473e+00 2.454822e+00 2.951236e+00 2.782317e+00 2.835073e+00 2.893851e+00 3.007626e+00 3.120708e+00 3.179465e+00 
0.7099 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.865603e+00 1.808350e+00 1.826959e+00 1.897284e+00 2.042273e+00 2.057305e+00 2.331629e+00 2.579477e+00 2.454202e+00 2.954259e+00 2.782929e+00 2.835936e+00 2.893762e+00 3.007514e+00 3.120602e+00 3.179267e+00 
0.713 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.866449e+00 1.808451e+00 1.826780e+00 1.897289e+00 2.042287e+00 2.057339e+00 2.331861e+00 2.582426e+00 2.453591e+00 2.957176e+00 2.783536e+00 2.836793e+00 2.893672e+00 3.007398e+00 3.120487e+00 3.179092e+00 
0.7161 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.867281e+00 1.808553e+00 1.826606e+00 1.897292e+00 2.042301e+00 2.057373e+00 2.332086e+00 2.585318e+00 2.452989e+00 2.959987e+00 2.784138e+00 2.837642e+00 2.893581e+00 3.007281e+00 3.120365e+00 3.178941e+00 
0.7192 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.868101e+00 1.808654e+00 1.826437e+00 1.897295e+00 2.042316e+00 2.057408e+00 2.332302e+00 2.588151e+00 2.452397e+00 2.962688e+00 2.784735e+00 2.838484e+00 2.893491e+00 3.007161e+00 3.120235e+00 3.178814e+00 
0.7223 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.868907e+00 1.808755e+00 1.826275e+00 1.897297e+00 2.042331e+00 2.057442e+00 2.332509e+00 2.590924e+00 2.451815e+00 2.965278e+00 2.785325e+00 2.839318e+00 2.893400e+00 3.007039e+00 3.120098e+00 3.178710e+00 
0.7254 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.869699e+00 1.808855e+00 1.826118e+00 1.897298e+00 2.042347e+00 2.057477e+00 2.332708e+00 2.593635e+00 2.451243e+00 2.967754e+00 2.785910e+00 2.840142e+00 2.893310e+00 3.006915e+00 3.119953e+00 3.178630e+00 
0.7285 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.870477e+00 1.808956e+00 1.825967e+00 1.897297e+00 2.042363e+00 2.057513e+00 2.332897e+00 2.596282e+00 2.450682e+00 2.970117e+00 2.786487e+00 2.840957e+00 2.893219e+00 3.006788e+00 3.119801e+00 3.178575e+00 
0.7316 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.871241e+00 1.809056e+00 1.825821e+00 1.897297e+00 2.042379e+00 2.057548e+00 2.333078e+00 2.598864e+00 2.450133e+00 2.972363e+00 2.787058e+00 2.841762e+00 2.893129e+00 3.006660e+00 3.119642e+00 3.178543e+00 
0.7347 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931793e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.217805e+00 1.239418e+00 1.263457e+00 1.667357e+00 1.871989e+00 1.809156e+00 1.825682e+00 1.897295e+00 2.042396e+00 2.057584e+00 2.333249e+00 2.601378e+00 2.449594e+00 2.974491e+00 2.787621e+00 2.842556e+00 2.893039e+00 3.006530e+00 3.119476e+00 3.178535e+00 
