0.1953,2.104587e-01,9.477977e-01,1.853216e+00,1.937311e+00,2.407090e+00,2.996409e+00,
0.1984,2.104588e-01,9.477951e-01,1.853243e+00,1.936958e+00,2.406966e+00,2.997860e+00,
0.2015,2.104588e-01,9.477925e-01,1.853270e+00,1.936607e+00,2.406842e+00,2.999274e+00,
0.2046,2.104589e-01,9.477899e-01,1.853299e+00,1.936258e+00,2.406719e+00,3.000650e+00,
0.2077,2.104589e-01,9.477873e-01,1.853328e+00,1.935912e+00,2.406598e+00,3.001986e+00,
0.2108,2.104590e-01,9.477847e-01,1.853359e+00,1.935568e+00,2.406477e+00,3.003282e+00,
0.2139,2.104590e-01,9.477821e-01,1.853391e+00,1.935227e+00,2.406358e+00,3.004536e+00,
0.217,2.104591e-01,9.477795e-01,1.853423e+00,1.934890e+00,2.406239e+00,3.005747e+00,
0.2201,2.104591e-01,9.477770e-01,1.853457e+00,1.934555e+00,2.406122e+00,3.006916e+00,
0.2232,2.104592e-01,9.477744e-01,1.853492e+00,1.934224e+00,2.406006e+00,3.008040e+00,
0.2263,2.104592e-01,9.477719e-01,1.853528e+00,1.933896e+00,2.405892e+00,3.009119e+00,
0.2294,2.104593e-01,9.477694e-01,1.853564e+00,1.933572e+00,2.405779e+00,3.010153e+00,
0.2325,2.104593e-01,9.477669e-01,1.853602e+00,1.933252e+00,2.405668e+00,3.011140e+00,
0.2356,2.104594e-01,9.477644e-01,1.853641e+00,1.932935e+00,2.405559e+00,3.012079e+00,
0.2387,2.104594e-01,9.477619e-01,1.853680e+00,1.932623e+00,2.405451e+00,3.012971e+00,
0.2418,2.104595e-01,9.477594e-01,1.853721e+00,1.932315e+00,2.405345e+00,3.013813e+00,
0.2449,2.104596e-01,9.477569e-01,1.853762e+00,1.932012e+00,2.405240e+00,3.014607e+00,
0.248,2.104596e-01,9.477545e-01,1.853804e+00,1.931713e+00,2.405138e+00,3.015350e+00,
0.2511,2.104597e-01,9.477520e-01,1.853847e+00,1.931419e+00,2.405038e+00,3.016043e+00,
0.2542,2.104597e-01,9.477496e-01,1.853891e+00,1.931130e+00,2.404939e+00,3.016685e+00,
0.2573,2.104598e-01,9.477472e-01,1.853935e+00,1.930846e+00,2.404843e+00,3.017276e+00,
0.2604,2.104598e-01,9.477448e-01,1.853980e+00,1.930567e+00,2.404749e+00,3.017814e+00,
0.2635,2.104599e-01,9.477424e-01,1.854027e+00,1.930293e+00,2.404657e+00,3.018300e+00,
0.2666,2.104599e-01,9.477401e-01,1.854073e+00,1.930025e+00,2.404567e+00,3.018734e+00,
0.2697,2.104600e-01,9.477378e-01,1.854121e+00,1.929763e+00,2.404480e+00,3.019114e+00,
0.2728,2.104600e-01,9.477354e-01,1.854169e+00,1.929506e+00,2.404395e+00,3.019441e+00,
0.2759,2.104601e-01,9.477332e-01,1.854218e+00,1.929255e+00,2.404313e+00,3.019715e+00,
0.279,2.104601e-01,9.477309e-01,1.854267e+00,1.929010e+00,2.404233e+00,3.019934e+00,
0.2821,2.104602e-01,9.477286e-01,1.854317e+00,1.928771e+00,2.404155e+00,3.020100e+00,
0.2852,2.104603e-01,9.477264e-01,1.854368e+00,1.928538e+00,2.404080e+00,3.020212e+00,
0.2883,2.104603e-01,9.477242e-01,1.854419e+00,1.928312e+00,2.404008e+00,3.020270e+00,
0.2914,2.104604e-01,9.477220e-01,1.854471e+00,1.928092e+00,2.403938e+00,3.020273e+00,
0.2945,2.104604e-01,9.477198e-01,1.854523e+00,1.927879e+00,2.403871e+00,3.020222e+00,
0.2976,2.104605e-01,9.477177e-01,1.854576e+00,1.927672e+00,2.403807e+00,3.020117e+00,
0.3007,2.104605e-01,9.477156e-01,1.854629e+00,1.927472e+00,2.403746e+00,3.019958e+00,
0.3038,2.104606e-01,9.477135e-01,1.854683e+00,1.927279e+00,2.403687e+00,3.019745e+00,
0.3069,2.104606e-01,9.477114e-01,1.854737e+00,1.927093e+00,2.403631e+00,3.019478e+00,
0.31,2.104607e-01,9.477094e-01,1.854791e+00,1.926914e+00,2.403579e+00,3.019158e+00,
0.3131,2.104608e-01,9.477073e-01,1.854846e+00,1.926743e+00,2.403529e+00,3.018784e+00,
0.3162,2.104608e-01,9.477053e-01,1.854901e+00,1.926578e+00,2.403482e+00,3.018357e+00,
0.3193,2.104609e-01,9.477034e-01,1.854956e+00,1.926421e+00,2.403438e+00,3.017878e+00,
0.3224,2.104609e-01,9.477014e-01,1.855012e+00,1.926271e+00,2.403397e+00,3.017346e+00,
0.3255,2.104610e-01,9.476995e-01,1.855068e+00,1.926129e+00,2.403359e+00,3.016762e+00,
0.3286,2.104610e-01,9.476977e-01,1.855124e+00,1.925994e+00,2.403324e+00,3.016126e+00,
0.3317,2.104611e-01,9.476958e-01,1.855181e+00,1.925867e+00,2.403293e+00,3.015440e+00,
0.3348,2.104611e-01,9.476940e-01,1.855237e+00,1.925747e+00,2.403264e+00,3.014703e+00,
0.3379,2.104612e-01,9.476922e-01,1.855294e+00,1.925635e+00,2.403239e+00,3.013916e+00,
0.341,2.104613e-01,9.476904e-01,1.855351e+00,1.925531e+00,2.403216e+00,3.013079e+00,
0.3441,2.104613e-01,9.476887e-01,1.855407e+00,1.925435e+00,2.403197e+00,3.012194e+00,
0.3472,2.104614e-01,9.476870e-01,1.855464e+00,1.925347e+00,2.403181e+00,3.011260e+00,
0.3503,2.104614e-01,9.476853e-01,1.855521e+00,1.925267e+00,2.403169e+00,3.010279e+00,
0.3534,2.104615e-01,9.476837e-01,1.855578e+00,1.925194e+00,2.403159e+00,3.009251e+00,
0.3565,2.104615e-01,9.476821e-01,1.855635e+00,1.925130e+00,2.403153e+00,3.008178e+00,
0.3596,2.104616e-01,9.476805e-01,1.855692e+00,1.925074e+00,2.403149e+00,3.007059e+00,
0.3627,2.104617e-01,9.476790e-01,1.855749e+00,1.925026e+00,2.403149e+00,3.005896e+00,
0.3658,2.104617e-01,9.476775e-01,1.855806e+00,1.924986e+00,2.403153e+00,3.004690e+00,
0.3689,2.104618e-01,9.476760e-01,1.855862e+00,1.924954e+00,2.403159e+00,3.003441e+00,
0.372,2.104618e-01,9.476746e-01,1.855919e+00,1.924930e+00,2.403169e+00,3.002150e+00,
0.3751,2.104619e-01,9.476732e-01,1.855975e+00,1.924914e+00,2.403181e+00,3.000819e+00,
0.3782,2.104619e-01,9.476718e-01,1.856031e+00,1.924907e+00,2.403197e+00,2.999449e+00,
0.3813,2.104620e-01,9.476705e-01,1.856087e+00,1.924908e+00,2.403217e+00,2.998040e+00,
0.3844,2.104620e-01,9.476692e-01,1.856142e+00,1.924916e+00,2.403239e+00,2.996593e+00,
0.3875,2.104621e-01,9.476679e-01,1.856198e+00,1.924933e+00,2.403264e+00,2.995110e+00,
0.3906,2.104622e-01,9.476667e-01,1.856253e+00,1.924959e+00,2.403293e+00,2.993591e+00,
0.3937,2.104622e-01,9.476655e-01,1.856307e+00,1.924992e+00,2.403325e+00,2.992039e+00,
0.3968,2.104623e-01,9.476644e-01,1.856361e+00,1.925033e+00,2.403359e+00,2.990453e+00,
0.3999,2.104623e-01,9.476633e-01,1.856415e+00,1.925083e+00,2.403397e+00,2.988835e+00,
0.403,2.104624e-01,9.476622e-01,1.856469e+00,1.925140e+00,2.403438e+00,2.987187e+00,
0.4061,2.104624e-01,9.476612e-01,1.856522e+00,1.925206e+00,2.403482e+00,2.985510e+00,
0.4092,2.104625e-01,9.476602e-01,1.856574e+00,1.925279e+00,2.403529e+00,2.983804e+00,
0.4123,2.104626e-01,9.476592e-01,1.856626e+00,1.925361e+00,2.403579e+00,2.982072e+00,
0.4154,2.104626e-01,9.476583e-01,1.856677e+00,1.925450e+00,2.403632e+00,2.980314e+00,
0.4185,2.104627e-01,9.476574e-01,1.856728e+00,1.925548e+00,2.403688e+00,2.978532e+00,
0.4216,2.104627e-01,9.476566e-01,1.856779e+00,1.925653e+00,2.403746e+00,2.976727e+00,
0.4247,2.104628e-01,9.476558e-01,1.856828e+00,1.925766e+00,2.403808e+00,2.974900e+00,
0.4278,2.104628e-01,9.476550e-01,1.856877e+00,1.925887e+00,2.403872e+00,2.973053e+00,
0.4309,2.104629e-01,9.476543e-01,1.856926e+00,1.926015e+00,2.403939e+00,2.971188e+00,
0.434,2.104629e-01,9.476536e-01,1.856974e+00,1.926151e+00,2.404008e+00,2.969305e+00,
0.4371,2.104630e-01,9.476530e-01,1.857021e+00,1.926295e+00,2.404081e+00,2.967406e+00,
0.4402,2.104631e-01,9.476524e-01,1.857067e+00,1.926446e+00,2.404156e+00,2.965493e+00,
0.4433,2.104631e-01,9.476518e-01,1.857113e+00,1.926604e+00,2.404233e+00,2.963567e+00,
0.4464,2.104632e-01,9.476513e-01,1.857158e+00,1.926770e+00,2.404313e+00,2.961628e+00,
0.4495,2.104632e-01,9.476508e-01,1.857202e+00,1.926943e+00,2.404396e+00,2.959680e+00,
0.4526,2.104633e-01,9.476503e-01,1.857245e+00,1.927123e+00,2.404481e+00,2.957723e+00,
0.4557,2.104633e-01,9.476499e-01,1.857288e+00,1.927310e+00,2.404568e+00,2.955759e+00,
0.4588,2.104634e-01,9.476496e-01,1.857329e+00,1.927505e+00,2.404658e+00,2.953789e+00,
0.4619,2.104634e-01,9.476493e-01,1.857370e+00,1.927705e+00,2.404750e+00,2.951814e+00,
0.465,2.104635e-01,9.476490e-01,1.857410e+00,1.927913e+00,2.404844e+00,2.949837e+00,
0.4681,2.104636e-01,9.476488e-01,1.857449e+00,1.928128e+00,2.404940e+00,2.947859e+00,
0.4712,2.104636e-01,9.476486e-01,1.857487e+00,1.928349e+00,2.405039e+00,2.945880e+00,
0.4743,2.104637e-01,9.476484e-01,1.857524e+00,1.928576e+00,2.405139e+00,2.943903e+00,
0.4774,2.104637e-01,9.476483e-01,1.857560e+00,1.928810e+00,2.405241e+00,2.941930e+00,
0.4805,2.104638e-01,9.476482e-01,1.857595e+00,1.929049e+00,2.405346e+00,2.939960e+00,
0.4836,2.104638e-01,9.476482e-01,1.857630e+00,1.929295e+00,2.405452e+00,2.937997e+00,
0.4867,2.104639e-01,9.476482e-01,1.857663e+00,1.929547e+00,2.405560e+00,2.936042e+00,
0.4898,2.104639e-01,9.476483e-01,1.857695e+00,1.929805e+00,2.405669e+00,2.934095e+00,
0.4929,2.104640e-01,9.476483e-01,1.857726e+00,1.930069e+00,2.405780e+00,2.932159e+00,
0.496,2.104641e-01,9.476485e-01,1.857756e+00,1.930338e+00,2.405893e+00,2.930235e+00,
0.4991,2.104641e-01,9.476487e-01,1.857785e+00,1.930612e+00,2.406008e+00,2.928324e+00,
0.5022,2.104642e-01,9.476489e-01,1.857813e+00,1.930892e+00,2.406123e+00,2.926428e+00,
0.5053,2.104642e-01,9.476491e-01,1.857840e+00,1.931177e+00,2.406240e+00,2.924548e+00,
0.5084,2.104643e-01,9.476494e-01,1.857866e+00,1.931467e+00,2.406359e+00,2.922686e+00,
0.5115,2.104643e-01,9.476498e-01,1.857890e+00,1.931762e+00,2.406478e+00,2.920843e+00,
0.5146,2.104644e-01,9.476502e-01,1.857914e+00,1.932061e+00,2.406599e+00,2.919020e+00,
0.5177,2.104644e-01,9.476506e-01,1.857936e+00,1.932366e+00,2.406721e+00,2.917219e+00,
0.5208,2.104645e-01,9.476510e-01,1.857957e+00,1.932674e+00,2.406843e+00,2.915441e+00,
0.5239,2.104645e-01,9.476515e-01,1.857977e+00,1.932987e+00,2.406967e+00,2.913687e+00,
0.527,2.104646e-01,9.476521e-01,1.857996e+00,1.933304e+00,2.407091e+00,2.911960e+00,
0.5301,2.104646e-01,9.476527e-01,1.858014e+00,1.933625e+00,2.407217e+00,2.910259e+00,
0.5332,2.104647e-01,9.476533e-01,1.858030e+00,1.933950e+00,2.407342e+00,2.908587e+00,
0.5363,2.104648e-01,9.476540e-01,1.858046e+00,1.934278e+00,2.407469e+00,2.906944e+00,
0.5394,2.104648e-01,9.476547e-01,1.858060e+00,1.934610e+00,2.407596e+00,2.905332e+00,
0.5425,2.104649e-01,9.476554e-01,1.858073e+00,1.934945e+00,2.407723e+00,2.903752e+00,
0.5456,2.104649e-01,9.476562e-01,1.858084e+00,1.935283e+00,2.407851e+00,2.902206e+00,
0.5487,2.104650e-01,9.476570e-01,1.858095e+00,1.935624e+00,2.407979e+00,2.900693e+00,
0.5518,2.104650e-01,9.476579e-01,1.858104e+00,1.935968e+00,2.408107e+00,2.899217e+00,
0.5549,2.104651e-01,9.476588e-01,1.858112e+00,1.936315e+00,2.408236e+00,2.897777e+00,
0.558,2.104651e-01,9.476597e-01,1.858119e+00,1.936664e+00,2.408364e+00,2.896374e+00,
0.5611,2.104652e-01,9.476607e-01,1.858124e+00,1.937015e+00,2.408492e+00,2.895010e+00,
0.5642,2.104652e-01,9.476617e-01,1.858128e+00,1.937369e+00,2.408621e+00,2.893687e+00,
0.5673,2.104653e-01,9.476628e-01,1.858131e+00,1.937724e+00,2.408749e+00,2.892403e+00,
0.5704,2.104653e-01,9.476639e-01,1.858133e+00,1.938081e+00,2.408877e+00,2.891162e+00,
0.5735,2.104654e-01,9.476650e-01,1.858133e+00,1.938440e+00,2.409004e+00,2.889963e+00,
0.5766,2.104654e-01,9.476662e-01,1.858133e+00,1.938800e+00,2.409131e+00,2.888808e+00,
0.5797,2.104655e-01,9.476674e-01,1.858131e+00,1.939161e+00,2.409257e+00,2.887698e+00,
0.5828,2.104655e-01,9.476686e-01,1.858127e+00,1.939523e+00,2.409383e+00,2.886632e+00,
0.5859,2.104656e-01,9.476699e-01,1.858123e+00,1.939886e+00,2.409508e+00,2.885613e+00,
0.589,2.104656e-01,9.476712e-01,1.858117e+00,1.940250e+00,2.409633e+00,2.884640e+00,
0.5921,2.104657e-01,9.476725e-01,1.858110e+00,1.940614e+00,2.409756e+00,2.883715e+00,
0.5952,2.104657e-01,9.476739e-01,1.858102e+00,1.940979e+00,2.409879e+00,2.882839e+00,
0.5983,2.104658e-01,9.476753e-01,1.858092e+00,1.941343e+00,2.410001e+00,2.882011e+00,
0.6014,2.104658e-01,9.476768e-01,1.858082e+00,1.941708e+00,2.410122e+00,2.881232e+00,
0.6045,2.104659e-01,9.476783e-01,1.858070e+00,1.942072e+00,2.410241e+00,2.880504e+00,
0.6076,2.104659e-01,9.476798e-01,1.858057e+00,1.942436e+00,2.410359e+00,2.879827e+00,
0.6107,2.104660e-01,9.476814e-01,1.858042e+00,1.942799e+00,2.410476e+00,2.879200e+00,
0.6138,2.104660e-01,9.476829e-01,1.858027e+00,1.943162e+00,2.410592e+00,2.878626e+00,
0.6169,2.104661e-01,9.476846e-01,1.858010e+00,1.943523e+00,2.410706e+00,2.878103e+00,
0.62,2.104661e-01,9.476862e-01,1.857992e+00,1.943883e+00,2.410819e+00,2.877633e+00,
0.6231,2.104662e-01,9.476879e-01,1.857973e+00,1.944242e+00,2.410930e+00,2.877215e+00,
0.6262,2.104662e-01,9.476896e-01,1.857953e+00,1.944600e+00,2.411040e+00,2.876851e+00,
0.6293,2.104663e-01,9.476914e-01,1.857931e+00,1.944955e+00,2.411148e+00,2.876540e+00,
0.6324,2.104663e-01,9.476931e-01,1.857909e+00,1.945309e+00,2.411254e+00,2.876283e+00,
0.6355,2.104663e-01,9.476949e-01,1.857885e+00,1.945661e+00,2.411358e+00,2.876080e+00,
0.6386,2.104664e-01,9.476968e-01,1.857860e+00,1.946010e+00,2.411460e+00,2.875930e+00,
0.6417,2.104664e-01,9.476986e-01,1.857834e+00,1.946357e+00,2.411561e+00,2.875835e+00,
0.6448,2.104665e-01,9.477005e-01,1.857807e+00,1.946702e+00,2.411659e+00,2.875794e+00,
0.6479,2.104665e-01,9.477025e-01,1.857779e+00,1.947044e+00,2.411755e+00,2.875807e+00,
0.651,2.104666e-01,9.477044e-01,1.857749e+00,1.947382e+00,2.411849e+00,2.875874e+00,
0.6541,2.104666e-01,9.477064e-01,1.857719e+00,1.947718e+00,2.411941e+00,2.875996e+00,
0.6572,2.104667e-01,9.477084e-01,1.857688e+00,1.948051e+00,2.412031e+00,2.876171e+00,
0.6603,2.104667e-01,9.477104e-01,1.857655e+00,1.948380e+00,2.412118e+00,2.876401e+00,
0.6634,2.104668e-01,9.477125e-01,1.857622e+00,1.948705e+00,2.412203e+00,2.876684e+00,
0.6665,2.104668e-01,9.477146e-01,1.857587e+00,1.949027e+00,2.412286e+00,2.877020e+00,
0.6696,2.104668e-01,9.477167e-01,1.857552e+00,1.949344e+00,2.412366e+00,2.877410e+00,
0.6727,2.104669e-01,9.477188e-01,1.857516e+00,1.949658e+00,2.412443e+00,2.877853e+00,
0.6758,2.104669e-01,9.477210e-01,1.857478e+00,1.949967e+00,2.412518e+00,2.878348e+00,
0.6789,2.104670e-01,9.477231e-01,1.857440e+00,1.950272e+00,2.412591e+00,2.878896e+00,
0.682,2.104670e-01,9.477253e-01,1.857401e+00,1.950573e+00,2.412660e+00,2.879496e+00,
0.6851,2.104671e-01,9.477276e-01,1.857361e+00,1.950869e+00,2.412727e+00,2.880147e+00,
0.6882,2.104671e-01,9.477298e-01,1.857320e+00,1.951160e+00,2.412791e+00,2.880849e+00,
0.6913,2.104671e-01,9.477321e-01,1.857278e+00,1.951445e+00,2.412853e+00,2.881601e+00,
0.6944,2.104672e-01,9.477344e-01,1.857235e+00,1.951726e+00,2.412911e+00,2.882404e+00,
0.6975,2.104672e-01,9.477367e-01,1.857192e+00,1.952002e+00,2.412967e+00,2.883255e+00,
0.7006,2.104673e-01,9.477390e-01,1.857147e+00,1.952272e+00,2.413020e+00,2.884155e+00,
0.7037,2.104673e-01,9.477413e-01,1.857102e+00,1.952536e+00,2.413070e+00,2.885103e+00,
0.7068,2.104673e-01,9.477437e-01,1.857056e+00,1.952795e+00,2.413117e+00,2.886098e+00,
0.7099,2.104674e-01,9.477461e-01,1.857010e+00,1.953048e+00,2.413161e+00,2.887140e+00,
0.713,2.104674e-01,9.477485e-01,1.856963e+00,1.953296e+00,2.413201e+00,2.888228e+00,
0.7161,2.104675e-01,9.477509e-01,1.856915e+00,1.953537e+00,2.413239e+00,2.889360e+00,
0.7192,2.104675e-01,9.477533e-01,1.856866e+00,1.953771e+00,2.413274e+00,2.890536e+00,
0.7223,2.104675e-01,9.477558e-01,1.856817e+00,1.954000e+00,2.413306e+00,2.891755e+00,
0.7254,2.104676e-01,9.477582e-01,1.856767e+00,1.954222e+00,2.413334e+00,2.893017e+00,
0.7285,2.104676e-01,9.477607e-01,1.856717e+00,1.954438e+00,2.413360e+00,2.894320e+00,
0.7316,2.104677e-01,9.477632e-01,1.856666e+00,1.954647e+00,2.413382e+00,2.895663e+00,
0.7347,2.104677e-01,9.477657e-01,1.856614e+00,1.954849e+00,2.413401e+00,2.897046e+00,
0.7378,2.104677e-01,9.477682e-01,1.856562e+00,1.955044e+00,2.413417e+00,2.898466e+00,
0.7409,2.104678e-01,9.477707e-01,1.856509e+00,1.955233e+00,2.413430e+00,2.899924e+00,
0.744,2.104678e-01,9.477732e-01,1.856456e+00,1.955414e+00,2.413439e+00,2.901418e+00,
0.7471,2.104678e-01,9.477758e-01,1.856403e+00,1.955589e+00,2.413446e+00,2.902947e+00,
0.7502,2.104679e-01,9.477783e-01,1.856349e+00,1.955756e+00,2.413449e+00,2.904510e+00,
0.7533,2.104679e-01,9.477809e-01,1.856295e+00,1.955916e+00,2.413449e+00,2.906105e+00,
0.7564,2.104680e-01,9.477835e-01,1.856240e+00,1.956068e+00,2.413446e+00,2.907732e+00,
0.7595,2.104680e-01,9.477860e-01,1.856185e+00,1.956213e+00,2.413439e+00,2.909389e+00,
0.7626,2.104680e-01,9.477886e-01,1.856130e+00,1.956351e+00,2.413430e+00,2.911076e+00,
0.7657,2.104681e-01,9.477912e-01,1.856074e+00,1.956480e+00,2.413417e+00,2.912789e+00,
0.7688,2.104681e-01,9.477938e-01,1.856018e+00,1.956603e+00,2.413401e+00,2.914530e+00,
0.7719,2.104681e-01,9.477964e-01,1.855962e+00,1.956717e+00,2.413382e+00,2.916295e+00,
0.775,2.104682e-01,9.477990e-01,1.855906e+00,1.956824e+00,2.413359e+00,2.918084e+00,
0.7781,2.104682e-01,9.478016e-01,1.855849e+00,1.956923e+00,2.413334e+00,2.919896e+00,
0.7812,2.104682e-01,9.478043e-01,1.855793e+00,1.957014e+00,2.413305e+00,2.921729e+00,
0.7843,2.104683e-01,9.478069e-01,1.855736e+00,1.957097e+00,2.413273e+00,2.923581e+00,
0.7874,2.104683e-01,9.478095e-01,1.855679e+00,1.957172e+00,2.413239e+00,2.925452e+00,
0.7905,2.104683e-01,9.478121e-01,1.855622e+00,1.957239e+00,2.413201e+00,2.927340e+00,
0.7936,2.104684e-01,9.478147e-01,1.855565e+00,1.957298e+00,2.413160e+00,2.929244e+00,
0.7967,2.104684e-01,9.478173e-01,1.855508e+00,1.957349e+00,2.413116e+00,2.931161e+00,
0.7998,2.104684e-01,9.478200e-01,1.855451e+00,1.957392e+00,2.413069e+00,2.933091e+00,
