プログラムNo.2
 層番号 材料番号  物質名  ML数 層厚[nm] 比誘電率 有効質量 障壁の高さ 谷 分割数  NX       EF  仕事関数  電荷量
      0        1 n-Si.Sub.   5     1.55     11.8     0.26        -0   6     50  50 -0.09356    4.144    1e+18
      1       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30  80        0        0        0
      2        7 i-Si        5     1.55     11.8     0.26        -0   6     50 130    -0.56        0        0
      3       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 160        0        0        0
      4        7 i-Si        4     1.24     11.8     0.26        -0   6     40 200    -0.56        0        0
      5       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 230        0        0        0
      6        7 i-Si        4     1.24     11.8     0.26        -0   6     40 270    -0.56        0        0
      7       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 300        0        0        0
      8        7 i-Si        4     1.24     11.8     0.26        -0   6     40 340    -0.56        0        0
      9       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 370        0        0        0
     10        7 i-Si        2     0.62     11.8     0.26        -0   6     20 390    -0.56        0        0
     11       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 430        0        0        0
     12        7 i-Si        5     1.55     11.8     0.26        -0   6     50 480    -0.56        0        0
     13       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 520        0        0        0
     14        7 i-Si        3     0.93     11.8     0.26        -0   6     30 550    -0.56        0        0
     15       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 590        0        0        0
     16        7 i-Si        2     0.62     11.8     0.26        -0   6     20 610    -0.56        0        0
     17       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 650        0        0        0
     18        7 i-Si        2     0.62     11.8     0.26        -0   6     20 670    -0.56        0        0
     19       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 710        0        0        0
     20        7 i-Si        2     0.62     11.8     0.26        -0   6     20 730    -0.56        0        0
     21       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 770        0        0        0
     22        7 i-Si        2     0.62     11.8     0.26        -0   6     20 790    -0.56        0        0
     23       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 830        0        0        0
     24        1 n-Si.Sub.  20      6.2     11.8     0.26        -0   6    200 1030 -0.09356    4.144    1e+18

 1ML[nm] 分割数 積分範囲    ΔE  ピーク時ΔE  N  NRTD TEMP II*temp bar[24] bar[0]
    0.31     10      0.6    1e-05    1e-09  1030  120  300  4.2e+12 なし なし
NQW[/cm2] Q[C/m2]
0.000000e+00 0.000000e+00
4.1571 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218138e+00 1.240319e+00 1.264080e+00 1.667357e+00 2.053907e+00 
4.1602 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218165e+00 1.240387e+00 1.264124e+00 1.667357e+00 2.057257e+00 
4.1633 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218193e+00 1.240457e+00 1.264169e+00 1.667357e+00 2.060589e+00 
4.1664 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218223e+00 1.240530e+00 1.264216e+00 1.667357e+00 2.063902e+00 
4.1695 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218253e+00 1.240606e+00 1.264264e+00 1.667357e+00 2.067195e+00 
4.1726 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218285e+00 1.240684e+00 1.264314e+00 1.667357e+00 2.070467e+00 
4.1757 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218317e+00 1.240765e+00 1.264366e+00 1.667357e+00 2.073717e+00 
4.1788 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218351e+00 1.240849e+00 1.264419e+00 1.667357e+00 2.076944e+00 
4.1819 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218386e+00 1.240936e+00 1.264474e+00 1.667357e+00 2.080148e+00 
4.185 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218422e+00 1.241025e+00 1.264530e+00 1.667357e+00 2.083326e+00 
4.1881 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218460e+00 1.241117e+00 1.264588e+00 1.667357e+00 2.086479e+00 
4.1912 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218498e+00 1.241211e+00 1.264648e+00 1.667357e+00 2.089605e+00 
4.1943 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218538e+00 1.241309e+00 1.264710e+00 1.667357e+00 2.092704e+00 
4.1974 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218579e+00 1.241409e+00 1.264773e+00 1.667357e+00 2.095774e+00 
4.2005 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218621e+00 1.241513e+00 1.264838e+00 1.667357e+00 2.098814e+00 
4.2036 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218664e+00 1.241619e+00 1.264904e+00 1.667357e+00 2.101824e+00 
4.2067 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218709e+00 1.241728e+00 1.264973e+00 1.667357e+00 2.104804e+00 
4.2098 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218755e+00 1.241840e+00 1.265043e+00 1.667357e+00 2.107751e+00 
4.2129 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218802e+00 1.241955e+00 1.265115e+00 1.667357e+00 2.110665e+00 
4.216 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218851e+00 1.242073e+00 1.265188e+00 1.667357e+00 2.113545e+00 
4.2191 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218901e+00 1.242194e+00 1.265264e+00 1.667357e+00 2.116391e+00 
4.2222 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218952e+00 1.242318e+00 1.265341e+00 1.667357e+00 2.119201e+00 
4.2253 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219004e+00 1.242445e+00 1.265421e+00 1.667357e+00 2.121975e+00 
4.2284 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219058e+00 1.242576e+00 1.265502e+00 1.667357e+00 2.124711e+00 
4.2315 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219113e+00 1.242709e+00 1.265585e+00 1.667357e+00 2.127410e+00 
4.2346 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219170e+00 1.242846e+00 1.265670e+00 1.667357e+00 2.130070e+00 
4.2377 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219228e+00 1.242986e+00 1.265756e+00 1.667357e+00 2.132690e+00 
4.2408 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219287e+00 1.243129e+00 1.265845e+00 1.667357e+00 2.135271e+00 
4.2439 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219348e+00 1.243275e+00 1.265936e+00 1.667357e+00 2.137810e+00 
4.247 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219410e+00 1.243425e+00 1.266029e+00 1.667357e+00 2.140307e+00 
4.2501 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219474e+00 1.243579e+00 1.266123e+00 1.667357e+00 2.142762e+00 
4.2532 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219539e+00 1.243735e+00 1.266220e+00 1.667357e+00 2.145173e+00 
4.2563 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219605e+00 1.243896e+00 1.266319e+00 1.667357e+00 2.147540e+00 
4.2594 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219674e+00 1.244059e+00 1.266420e+00 1.667357e+00 2.149863e+00 
4.2625 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219743e+00 1.244227e+00 1.266523e+00 1.667357e+00 2.152141e+00 
4.2656 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219815e+00 1.244398e+00 1.266628e+00 1.667357e+00 2.154372e+00 
4.2687 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219887e+00 1.244572e+00 1.266735e+00 1.667357e+00 2.156556e+00 
4.2718 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.219962e+00 1.244750e+00 1.266845e+00 1.667357e+00 2.158694e+00 
4.2749 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220038e+00 1.244932e+00 1.266957e+00 1.667357e+00 2.160783e+00 
4.278 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220116e+00 1.245118e+00 1.267071e+00 1.667357e+00 2.162824e+00 
4.2811 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220195e+00 1.245308e+00 1.267187e+00 1.667357e+00 2.164815e+00 
4.2842 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220276e+00 1.245501e+00 1.267305e+00 1.667357e+00 2.166757e+00 
4.2873 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220359e+00 1.245699e+00 1.267426e+00 1.667357e+00 2.168648e+00 
4.2904 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220443e+00 1.245900e+00 1.267549e+00 1.667357e+00 2.170489e+00 
4.2935 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220530e+00 1.246106e+00 1.267675e+00 1.667357e+00 2.172278e+00 
4.2966 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220618e+00 1.246315e+00 1.267803e+00 1.667357e+00 2.174015e+00 
4.2997 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220708e+00 1.246529e+00 1.267933e+00 1.667357e+00 2.175699e+00 
4.3028 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220799e+00 1.246747e+00 1.268066e+00 1.667357e+00 2.177331e+00 
4.3059 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220893e+00 1.246969e+00 1.268202e+00 1.667357e+00 2.178909e+00 
4.309 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.220988e+00 1.247196e+00 1.268340e+00 1.667357e+00 2.180433e+00 
4.3121 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221085e+00 1.247426e+00 1.268480e+00 1.667357e+00 2.181902e+00 
4.3152 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221185e+00 1.247662e+00 1.268623e+00 1.667357e+00 2.183317e+00 
4.3183 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221286e+00 1.247902e+00 1.268769e+00 1.667357e+00 2.184677e+00 
4.3214 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221389e+00 1.248146e+00 1.268917e+00 1.667357e+00 2.185981e+00 
4.3245 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221495e+00 1.248395e+00 1.269068e+00 1.667357e+00 2.187228e+00 
4.3276 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221602e+00 1.248649e+00 1.269222e+00 1.667357e+00 2.188420e+00 
4.3307 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221711e+00 1.248908e+00 1.269379e+00 1.667357e+00 2.189555e+00 
4.3338 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221823e+00 1.249171e+00 1.269538e+00 1.667357e+00 2.190632e+00 
4.3369 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.221936e+00 1.249439e+00 1.269701e+00 1.667357e+00 2.191652e+00 
4.34 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222052e+00 1.249713e+00 1.269866e+00 1.667357e+00 2.192615e+00 
4.3431 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222170e+00 1.249991e+00 1.270034e+00 1.667357e+00 2.193519e+00 
4.3462 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222291e+00 1.250274e+00 1.270205e+00 1.667357e+00 2.194366e+00 
4.3493 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222413e+00 1.250563e+00 1.270379e+00 1.667357e+00 2.195153e+00 
4.3524 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222538e+00 1.250857e+00 1.270556e+00 1.667357e+00 2.195882e+00 
4.3555 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222666e+00 1.251156e+00 1.270737e+00 1.667357e+00 2.196552e+00 
4.3586 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222795e+00 1.251461e+00 1.270920e+00 1.667357e+00 2.197163e+00 
4.3617 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.222927e+00 1.251771e+00 1.271106e+00 1.667357e+00 2.197715e+00 
4.3648 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223062e+00 1.252087e+00 1.271296e+00 1.667357e+00 2.198207e+00 
4.3679 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223199e+00 1.252408e+00 1.271489e+00 1.667357e+00 2.198639e+00 
4.371 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223339e+00 1.252735e+00 1.271686e+00 1.667357e+00 2.199012e+00 
4.3741 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223481e+00 1.253069e+00 1.271886e+00 1.667357e+00 2.199325e+00 
4.3772 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223626e+00 1.253408e+00 1.272089e+00 1.667357e+00 2.199578e+00 
4.3803 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223773e+00 1.253753e+00 1.272295e+00 1.667357e+00 2.199770e+00 
4.3834 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.223923e+00 1.254104e+00 1.272506e+00 1.667357e+00 2.199903e+00 
4.3865 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224076e+00 1.254461e+00 1.272719e+00 1.667357e+00 2.199975e+00 
4.3896 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224232e+00 1.254825e+00 1.272937e+00 1.667357e+00 2.199988e+00 
4.3927 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224391e+00 1.255195e+00 1.273158e+00 1.667357e+00 2.199940e+00 
4.3958 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224552e+00 1.255571e+00 1.273382e+00 1.667357e+00 2.199832e+00 
4.3989 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224716e+00 1.255954e+00 1.273611e+00 1.667357e+00 2.199664e+00 
4.402 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.224884e+00 1.256344e+00 1.273843e+00 1.667357e+00 2.199435e+00 
4.4051 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225054e+00 1.256741e+00 1.274079e+00 1.667357e+00 2.199147e+00 
4.4082 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225228e+00 1.257144e+00 1.274319e+00 1.667357e+00 2.198799e+00 
4.4113 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225404e+00 1.257555e+00 1.274564e+00 1.667357e+00 2.198391e+00 
4.4144 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225584e+00 1.257972e+00 1.274812e+00 1.667357e+00 2.197923e+00 
4.4175 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225767e+00 1.258397e+00 1.275064e+00 1.667357e+00 2.197396e+00 
4.4206 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.225953e+00 1.258829e+00 1.275321e+00 1.667357e+00 2.196810e+00 
4.4237 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.226143e+00 1.259269e+00 1.275581e+00 1.667357e+00 2.196164e+00 
4.4268 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.226336e+00 1.259716e+00 1.275846e+00 1.667357e+00 2.195459e+00 
4.4299 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.226532e+00 1.260171e+00 1.276116e+00 1.667357e+00 2.194695e+00 
4.433 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.226732e+00 1.260633e+00 1.276389e+00 1.667357e+00 2.193873e+00 
4.4361 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.226935e+00 1.261104e+00 1.276668e+00 1.667357e+00 2.192992e+00 
4.4392 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.227142e+00 1.261583e+00 1.276951e+00 1.667357e+00 2.192053e+00 
4.4423 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.227353e+00 1.262069e+00 1.277238e+00 1.667357e+00 2.191057e+00 
4.4454 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.227567e+00 1.262565e+00 1.277530e+00 1.667357e+00 2.190003e+00 
4.4485 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.227786e+00 1.263068e+00 1.277827e+00 1.667357e+00 2.188891e+00 
4.4516 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.228008e+00 1.263580e+00 1.278129e+00 1.667357e+00 2.187723e+00 
4.4547 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.228234e+00 1.264101e+00 1.278435e+00 1.667357e+00 2.186498e+00 
4.4578 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.228463e+00 1.264631e+00 1.278747e+00 1.667357e+00 2.185217e+00 
4.4609 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.228697e+00 1.265169e+00 1.279064e+00 1.667357e+00 2.183880e+00 
4.464 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.671792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.228936e+00 1.265717e+00 1.279386e+00 1.667357e+00 2.182488e+00 
