0,-1.361004e-01,-1.309393e-01,5.288955e-01,5.743276e-01,6.206531e-01,1.052606e+00,1.426613e+00,
0.0031,-1.361004e-01,-1.309393e-01,5.288998e-01,5.743326e-01,6.206531e-01,1.055238e+00,1.421491e+00,
0.0062,-1.361004e-01,-1.309393e-01,5.289040e-01,5.743377e-01,6.206531e-01,1.057930e+00,1.416446e+00,
0.0093,-1.361004e-01,-1.309393e-01,5.289082e-01,5.743428e-01,6.206531e-01,1.060681e+00,1.411477e+00,
0.0124,-1.361004e-01,-1.309393e-01,5.289124e-01,5.743480e-01,6.206531e-01,1.063492e+00,1.406586e+00,
0.0155,-1.361004e-01,-1.309393e-01,5.289166e-01,5.743531e-01,6.206531e-01,1.066361e+00,1.401774e+00,
0.0186,-1.361004e-01,-1.309393e-01,5.289209e-01,5.743584e-01,6.206531e-01,1.069289e+00,1.397042e+00,
0.0217,-1.361004e-01,-1.309393e-01,5.289251e-01,5.743636e-01,6.206531e-01,1.072274e+00,1.392392e+00,
0.0248,-1.361004e-01,-1.309393e-01,5.289293e-01,5.743689e-01,6.206531e-01,1.075317e+00,1.387823e+00,
0.0279,-1.361004e-01,-1.309393e-01,5.289335e-01,5.743742e-01,6.206531e-01,1.078418e+00,1.383337e+00,
0.031,-1.361004e-01,-1.309393e-01,5.289377e-01,5.743796e-01,6.206531e-01,1.081575e+00,1.378935e+00,
0.0341,-1.361004e-01,-1.309393e-01,5.289420e-01,5.743849e-01,6.206531e-01,1.084788e+00,1.374617e+00,
0.0372,-1.361004e-01,-1.309393e-01,5.289462e-01,5.743904e-01,6.206531e-01,1.088057e+00,1.370385e+00,
0.0403,-1.361004e-01,-1.309393e-01,5.289504e-01,5.743958e-01,6.206531e-01,1.091382e+00,1.366239e+00,
0.0434,-1.361004e-01,-1.309393e-01,5.289547e-01,5.744013e-01,6.206531e-01,1.094762e+00,1.362181e+00,
0.0465,-1.361004e-01,-1.309393e-01,5.289589e-01,5.744068e-01,6.206531e-01,1.098197e+00,1.358211e+00,
0.0496,-1.361004e-01,-1.309393e-01,5.289631e-01,5.744123e-01,6.206531e-01,1.101685e+00,1.354330e+00,
0.0527,-1.361004e-01,-1.309393e-01,5.289673e-01,5.744179e-01,6.206531e-01,1.105228e+00,1.350538e+00,
0.0558,-1.361004e-01,-1.309393e-01,5.289716e-01,5.744235e-01,6.206531e-01,1.108823e+00,1.346837e+00,
0.0589,-1.361004e-01,-1.309393e-01,5.289758e-01,5.744292e-01,6.206531e-01,1.112472e+00,1.343227e+00,
0.062,-1.361004e-01,-1.309393e-01,5.289800e-01,5.744349e-01,6.206531e-01,1.116172e+00,1.339709e+00,
0.0651,-1.361004e-01,-1.309393e-01,5.289842e-01,5.744406e-01,6.206531e-01,1.119925e+00,1.336284e+00,
0.0682,-1.361004e-01,-1.309393e-01,5.289885e-01,5.744463e-01,6.206531e-01,1.123728e+00,1.332952e+00,
0.0713,-1.361004e-01,-1.309393e-01,5.289927e-01,5.744521e-01,6.206531e-01,1.127583e+00,1.329714e+00,
0.0744,-1.361004e-01,-1.309393e-01,5.289969e-01,5.744579e-01,6.206531e-01,1.131488e+00,1.326572e+00,
0.0775,-1.361004e-01,-1.309393e-01,5.290012e-01,5.744637e-01,6.206531e-01,1.135442e+00,1.323524e+00,
0.0806,-1.361004e-01,-1.309393e-01,5.290054e-01,5.744696e-01,6.206531e-01,1.139446e+00,1.320572e+00,
0.0837,-1.361004e-01,-1.309393e-01,5.290096e-01,5.744755e-01,6.206531e-01,1.143498e+00,1.317718e+00,
0.0868,-1.361004e-01,-1.309393e-01,5.290138e-01,5.744814e-01,6.206531e-01,1.147599e+00,1.314960e+00,
0.0899,-1.361004e-01,-1.309393e-01,5.290181e-01,5.744874e-01,6.206531e-01,1.151747e+00,1.312300e+00,
0.093,-1.361004e-01,-1.309393e-01,5.290223e-01,5.744934e-01,6.206531e-01,1.155943e+00,1.309738e+00,
0.0961,-1.361004e-01,-1.309393e-01,5.290265e-01,5.744994e-01,6.206531e-01,1.160184e+00,1.307276e+00,
0.0992,-1.361004e-01,-1.309393e-01,5.290307e-01,5.745054e-01,6.206531e-01,1.164472e+00,1.304912e+00,
0.1023,-1.361004e-01,-1.309393e-01,5.290350e-01,5.745115e-01,6.206531e-01,1.168805e+00,1.302649e+00,
0.1054,-1.361004e-01,-1.309393e-01,5.290392e-01,5.745176e-01,6.206531e-01,1.173183e+00,1.300486e+00,
0.1085,-1.361004e-01,-1.309393e-01,5.290434e-01,5.745238e-01,6.206531e-01,1.177606e+00,1.298423e+00,
0.1116,-1.361004e-01,-1.309393e-01,5.290476e-01,5.745299e-01,6.206531e-01,1.182072e+00,1.296462e+00,
0.1147,-1.361004e-01,-1.309393e-01,5.290519e-01,5.745361e-01,6.206531e-01,1.186581e+00,1.294602e+00,
0.1178,-1.361004e-01,-1.309393e-01,5.290561e-01,5.745424e-01,6.206531e-01,1.191132e+00,1.292844e+00,
0.1209,-1.361004e-01,-1.309393e-01,5.290603e-01,5.745486e-01,6.206531e-01,1.195725e+00,1.291189e+00,
0.124,-1.361004e-01,-1.309393e-01,5.290645e-01,5.745549e-01,6.206531e-01,1.200360e+00,1.289636e+00,
0.1271,-1.361004e-01,-1.309393e-01,5.290687e-01,5.745612e-01,6.206531e-01,1.205035e+00,1.288186e+00,
0.1302,-1.361004e-01,-1.309393e-01,5.290730e-01,5.745676e-01,6.206531e-01,1.209750e+00,1.286840e+00,
0.1333,-1.361004e-01,-1.309393e-01,5.290772e-01,5.745740e-01,6.206531e-01,1.214505e+00,1.285597e+00,
0.1364,-1.361004e-01,-1.309393e-01,5.290814e-01,5.745804e-01,6.206531e-01,1.219298e+00,1.284458e+00,
0.1395,-1.361004e-01,-1.309393e-01,5.290856e-01,5.745868e-01,6.206531e-01,1.224129e+00,1.283423e+00,
0.1426,-1.361004e-01,-1.309393e-01,5.290898e-01,5.745933e-01,6.206531e-01,1.228998e+00,1.282492e+00,
0.1457,-1.361004e-01,-1.309393e-01,5.290940e-01,5.745998e-01,6.206531e-01,1.233904e+00,1.281665e+00,
0.1488,-1.361004e-01,-1.309393e-01,5.290982e-01,5.746063e-01,6.206531e-01,1.238845e+00,1.280944e+00,
