1 5 1e18
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 3 0e0 
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 4 0e0
24 3 0e0
7 3 0e0 
22 4 0e0
7 5 0e0
22 4 0e0
7 2 0e0 
22 4 0e0
7 2 0e0
22 4 0e0
7 2 0e0
22 4 0e0
7 2 0e0 
22 4 0e0
7 2 0e0
22 4 0e0
7 2 0e0 
22 4 0e0
7 2 0e0
22 4 0e0
7 2 0e0
22 4 0e0
7 2 0e0 
22 4 0e0
7 2 0e0
22 4 0e0
1 20 1e18
