-1.521163e+00,1.580551e-59
-1.521063e+00,2.064509e-61
-1.520963e+00,4.162786e-61
-1.520863e+00,6.295252e-61
-1.520763e+00,8.462333e-61
-1.520663e+00,1.066446e-60
-1.520563e+00,1.290207e-60
-1.520463e+00,1.517560e-60
-1.520363e+00,1.748550e-60
-1.520263e+00,1.983222e-60
-1.520163e+00,2.221622e-60
-1.520063e+00,2.463795e-60
-1.519963e+00,2.709788e-60
-1.519863e+00,2.959649e-60
-1.519763e+00,3.213424e-60
-1.519663e+00,3.471163e-60
-1.519563e+00,3.732914e-60
-1.519463e+00,3.998726e-60
-1.519363e+00,4.268649e-60
-1.519263e+00,4.542733e-60
-1.519163e+00,4.821030e-60
-1.519063e+00,5.103591e-60
-1.518963e+00,5.390467e-60
-1.518863e+00,5.681713e-60
-1.518763e+00,5.977381e-60
-1.518663e+00,6.277524e-60
-1.518563e+00,6.582198e-60
-1.518463e+00,6.891457e-60
-1.518363e+00,7.205358e-60
-1.518263e+00,7.523956e-60
-1.518163e+00,7.847308e-60
-1.518063e+00,8.175472e-60
-1.517963e+00,8.508507e-60
-1.517863e+00,8.846471e-60
-1.517763e+00,9.189423e-60
-1.517663e+00,9.537424e-60
-1.517563e+00,9.890534e-60
-1.517463e+00,1.024882e-59
-1.517363e+00,1.061233e-59
-1.517263e+00,1.098114e-59
-1.517163e+00,1.135531e-59
-1.517063e+00,1.173491e-59
-1.516963e+00,1.212000e-59
-1.516863e+00,1.251064e-59
-1.516763e+00,1.290690e-59
-1.516663e+00,1.330885e-59
-1.516563e+00,1.371655e-59
-1.516463e+00,1.413009e-59
-1.516363e+00,1.454951e-59
-1.516263e+00,1.497491e-59
-1.516163e+00,1.540633e-59
-1.516063e+00,1.584387e-59
-1.515963e+00,1.628759e-59
-1.515863e+00,1.673756e-59
-1.515763e+00,1.719385e-59
-1.515663e+00,1.765656e-59
-1.515563e+00,1.812574e-59
-1.515463e+00,1.860147e-59
-1.515363e+00,1.908384e-59
-1.515263e+00,1.957292e-59
-1.515163e+00,2.006879e-59
-1.515063e+00,2.057153e-59
-1.514963e+00,2.108123e-59
-1.514863e+00,2.159796e-59
-1.514763e+00,2.212180e-59
-1.514663e+00,2.265284e-59
-1.514563e+00,2.319117e-59
-1.514463e+00,2.373687e-59
-1.514363e+00,2.429003e-59
-1.514263e+00,2.485073e-59
-1.514163e+00,2.541906e-59
-1.514063e+00,2.599512e-59
-1.513963e+00,2.657899e-59
-1.513863e+00,2.717076e-59
-1.513763e+00,2.777053e-59
-1.513663e+00,2.837838e-59
-1.513563e+00,2.899442e-59
-1.513463e+00,2.961874e-59
-1.513363e+00,3.025144e-59
-1.513263e+00,3.089261e-59
-1.513163e+00,3.154235e-59
-1.513063e+00,3.220076e-59
-1.512963e+00,3.286795e-59
-1.512863e+00,3.354400e-59
-1.512763e+00,3.422904e-59
-1.512663e+00,3.492316e-59
-1.512563e+00,3.562646e-59
-1.512463e+00,3.633905e-59
-1.512363e+00,3.706105e-59
-1.512263e+00,3.779255e-59
-1.512163e+00,3.853367e-59
-1.512063e+00,3.928453e-59
-1.511963e+00,4.004522e-59
-1.511863e+00,4.081587e-59
-1.511763e+00,4.159659e-59
-1.511663e+00,4.238749e-59
-1.511563e+00,4.318870e-59
-1.511463e+00,4.400033e-59
-1.511363e+00,4.482251e-59
-1.511263e+00,4.565534e-59
-1.511163e+00,4.649896e-59
-1.511063e+00,4.735349e-59
-1.510963e+00,4.821906e-59
-1.510863e+00,4.909578e-59
-1.510763e+00,4.998380e-59
-1.510663e+00,5.088323e-59
-1.510563e+00,5.179421e-59
-1.510463e+00,5.271687e-59
-1.510363e+00,5.365134e-59
-1.510263e+00,5.459776e-59
-1.510163e+00,5.555627e-59
-1.510063e+00,5.652700e-59
-1.509963e+00,5.751009e-59
-1.509863e+00,5.850569e-59
-1.509763e+00,5.951393e-59
-1.509663e+00,6.053496e-59
-1.509563e+00,6.156893e-59
-1.509463e+00,6.261597e-59
-1.509363e+00,6.367625e-59
-1.509263e+00,6.474991e-59
-1.509163e+00,6.583710e-59
-1.509063e+00,6.693798e-59
-1.508963e+00,6.805270e-59
-1.508863e+00,6.918142e-59
-1.508763e+00,7.032430e-59
-1.508663e+00,7.148149e-59
-1.508563e+00,7.265316e-59
-1.508463e+00,7.383948e-59
-1.508363e+00,7.504060e-59
-1.508263e+00,7.625670e-59
-1.508163e+00,7.748795e-59
-1.508063e+00,7.873450e-59
-1.507963e+00,7.999655e-59
-1.507863e+00,8.127426e-59
-1.507763e+00,8.256781e-59
-1.507663e+00,8.387738e-59
-1.507563e+00,8.520315e-59
-1.507463e+00,8.654530e-59
-1.507363e+00,8.790401e-59
-1.507263e+00,8.927947e-59
-1.507163e+00,9.067187e-59
-1.507063e+00,9.208141e-59
-1.506963e+00,9.350826e-59
-1.506863e+00,9.495263e-59
-1.506763e+00,9.641471e-59
-1.506663e+00,9.789470e-59
-1.506563e+00,9.939280e-59
-1.506463e+00,1.009092e-58
-1.506363e+00,1.024442e-58
-1.506263e+00,1.039978e-58
-1.506163e+00,1.055704e-58
-1.506063e+00,1.071622e-58
-1.505963e+00,1.087733e-58
-1.505863e+00,1.104040e-58
-1.505763e+00,1.120545e-58
-1.505663e+00,1.137250e-58
-1.505563e+00,1.154157e-58
-1.505463e+00,1.171269e-58
-1.505363e+00,1.188588e-58
-1.505263e+00,1.206116e-58
-1.505163e+00,1.223856e-58
-1.505063e+00,1.241810e-58
-1.504963e+00,1.259980e-58
-1.504863e+00,1.278369e-58
-1.504763e+00,1.296979e-58
-1.504663e+00,1.315812e-58
-1.504563e+00,1.334872e-58
-1.504463e+00,1.354160e-58
-1.504363e+00,1.373679e-58
-1.504263e+00,1.393433e-58
-1.504163e+00,1.413422e-58
-1.504063e+00,1.433650e-58
-1.503963e+00,1.454120e-58
-1.503863e+00,1.474834e-58
-1.503763e+00,1.495795e-58
-1.503663e+00,1.517006e-58
-1.503563e+00,1.538469e-58
-1.503463e+00,1.560187e-58
-1.503363e+00,1.582163e-58
-1.503263e+00,1.604401e-58
-1.503163e+00,1.626902e-58
-1.503063e+00,1.649669e-58
-1.502963e+00,1.672707e-58
-1.502863e+00,1.696017e-58
-1.502763e+00,1.719602e-58
-1.502663e+00,1.743466e-58
-1.502563e+00,1.767612e-58
-1.502463e+00,1.792043e-58
-1.502363e+00,1.816762e-58
-1.502263e+00,1.841771e-58
-1.502163e+00,1.867076e-58
-1.502063e+00,1.892677e-58
-1.501963e+00,1.918580e-58
-1.501863e+00,1.944787e-58
-1.501763e+00,1.971301e-58
-1.501663e+00,1.998126e-58
-1.501563e+00,2.025265e-58
-1.501463e+00,2.052722e-58
-1.501363e+00,2.080501e-58
-1.501263e+00,2.108604e-58
-1.501163e+00,2.137035e-58
-1.501063e+00,2.165798e-58
-1.500963e+00,2.194897e-58
-1.500863e+00,2.224335e-58
-1.500763e+00,2.254116e-58
-1.500663e+00,2.284244e-58
-1.500563e+00,2.314722e-58
-1.500463e+00,2.345555e-58
-1.500363e+00,2.376745e-58
-1.500263e+00,2.408298e-58
-1.500163e+00,2.440217e-58
-1.500063e+00,2.472506e-58
-1.499963e+00,2.505169e-58
-1.499863e+00,2.538210e-58
-1.499763e+00,2.571634e-58
-1.499663e+00,2.605444e-58
-1.499563e+00,2.639644e-58
-1.499463e+00,2.674240e-58
-1.499363e+00,2.709235e-58
-1.499263e+00,2.744634e-58
-1.499163e+00,2.780440e-58
-1.499063e+00,2.816659e-58
-1.498963e+00,2.853296e-58
-1.498863e+00,2.890353e-58
-1.498763e+00,2.927837e-58
-1.498663e+00,2.965751e-58
-1.498563e+00,3.004101e-58
-1.498463e+00,3.042891e-58
-1.498363e+00,3.082126e-58
-1.498263e+00,3.121811e-58
-1.498163e+00,3.161950e-58
-1.498063e+00,3.202549e-58
-1.497963e+00,3.243613e-58
-1.497863e+00,3.285146e-58
-1.497763e+00,3.327154e-58
-1.497663e+00,3.369642e-58
-1.497563e+00,3.412615e-58
-1.497463e+00,3.456078e-58
-1.497363e+00,3.500037e-58
-1.497263e+00,3.544497e-58
-1.497163e+00,3.589463e-58
-1.497063e+00,3.634942e-58
-1.496963e+00,3.680938e-58
-1.496863e+00,3.727457e-58
-1.496763e+00,3.774504e-58
-1.496663e+00,3.822087e-58
-1.496563e+00,3.870209e-58
-1.496463e+00,3.918878e-58
-1.496363e+00,3.968098e-58
-1.496263e+00,4.017877e-58
-1.496163e+00,4.068219e-58
-1.496063e+00,4.119132e-58
-1.495963e+00,4.170621e-58
-1.495863e+00,4.222693e-58
-1.495763e+00,4.275353e-58
-1.495663e+00,4.328608e-58
-1.495563e+00,4.382465e-58
-1.495463e+00,4.436930e-58
-1.495363e+00,4.492010e-58
-1.495263e+00,4.547711e-58
-1.495163e+00,4.604039e-58
-1.495063e+00,4.661003e-58
-1.494963e+00,4.718608e-58
-1.494863e+00,4.776861e-58
-1.494763e+00,4.835770e-58
-1.494663e+00,4.895341e-58
-1.494563e+00,4.955582e-58
-1.494463e+00,5.016500e-58
-1.494363e+00,5.078102e-58
-1.494263e+00,5.140396e-58
-1.494163e+00,5.203388e-58
-1.494063e+00,5.267087e-58
-1.493963e+00,5.331500e-58
